country_name,happiness,wealth,support,health,freedom,generosity,corruption,positivity,negativity
Taiwan Province of China,6.355670720338821,10.722199440002441,0.8688218407332897,69.13999938964844,0.7336109578609467,-0.02799333236665308,0.7665757723152637,0.7277816571295261,0.11462411331012842
Tajikistan,4.995593733257717,7.977292325761583,0.7834931545787387,61.44999991522895,0.7764158397912979,-0.02157555954181587,0.6422282059987386,0.5906473646561304,0.2077673632237646
Tanzania,3.71098346180386,7.709452019797431,0.741092711687088,55.9500003390842,0.7362383173571693,0.12780381646007297,0.7364157670074039,0.6862229704856873,0.2092669101225005
Thailand,6.068811655044556,9.652509954240587,0.8873558011319902,67.69999906751845,0.8778514795833163,0.36591952708032394,0.9078479905923208,0.787548883093728,0.19389850894610083
Togo,3.719666918118795,7.550612727801005,0.48620182275772095,54.721666971842446,0.6324603209892908,-0.04342330377160881,0.7826903959115347,0.5651774207750956,0.4144307076931
Trinidad and Tobago,6.281389045715332,10.217120170593262,0.8814275145530701,63.62799987792969,0.8319405913352966,0.08609673082828517,0.9270447134971619,0.7811604022979737,0.21619059145450586
Tunisia,4.6890353520711265,9.267859013875325,0.6984690385205405,66.70800018310547,0.6019581079483032,-0.20217737158139543,0.8506811777750651,0.48971775812762125,0.33567465628896437
Turkmenistan,5.60049991607666,9.366500854492188,0.9352402567863465,61.28800010681152,0.7767917290329933,0.0431630973005667,,0.5720520257949829,0.19826217964291568
Türkiye,5.194592581854926,10.109562820858425,0.8014048238595327,67.64111073811848,0.5348214523659812,-0.15882124499801323,0.7691090040736728,0.4308750049935447,0.37180957548758564
Uganda,4.315307511223687,7.616090377171834,0.8085479305850135,55.14999961853027,0.7356521288553873,0.05024275561380716,0.847696089082294,0.6623531182607015,0.33720950120025206
Ukraine,4.7851226594713,9.42171303431193,0.8719083269437155,63.25000127156576,0.6032610817088021,-0.05503676373821991,0.9269989066653781,0.5423400551080704,0.24294300874074296
United Arab Emirates,6.787859797477722,11.120888710021973,0.8499469041824341,65.625,0.9174885352452596,0.09888247959315774,0.29911703864733374,0.711013925927026,0.2614399989446004
Great Britain,6.889592144224379,10.695583078596327,0.9324369066291385,69.7466663784451,0.851001994477378,0.3004986950579811,0.4767349279589123,0.729170517788993,0.23112888054715264
United States,7.029156181547377,10.976058536105686,0.9157363526961383,66.39999940660265,0.8290802737077078,0.18230380030239327,0.690821068154441,0.7527308430936601,0.2640864476561546
Uruguay,6.320176945792304,9.959180566999647,0.9034571051597595,67.2999996609158,0.8689612514442868,-0.09135813845528491,0.5912078072627386,0.7391130096382565,0.2622534135977427
Uzbekistan,5.865983906914206,8.719907760620117,0.917753121432136,63.61294106876149,0.9331879377365112,0.11803158782148622,0.5486347516377766,0.7047809222165276,0.1758286825874272
Venezuela,5.950995922088623,8.588995047977992,0.9026550584369235,64.85444450378418,0.6732456667555703,-0.10146577255083963,0.7986334760983785,0.7741882105668386,0.27120333164930344
Vietnam,5.437579393386841,8.977184666527641,0.8274344135733211,64.8999998304579,0.898699939250946,-0.024657402187585834,0.7710815455232348,0.6232334356755018,0.20467456780812318
Yemen,3.861960070473807,7.92533000310262,0.7553363016673497,58.08107130868094,0.6184544478143964,-0.12420495021312183,0.8165911110964689,0.45754346890108927,0.29417987700019566
Zambia,4.36595747050117,8.058287704692168,0.7252183872110703,52.04705900304458,0.7746650225975934,0.020809856407782608,0.8210564150529749,0.6761037356713239,0.30220819001688676
Zimbabwe,3.792418029573229,7.615299542744954,0.7798472709125943,49.15000004238553,0.6039983712964587,-0.07094840237146445,0.8294136226177216,0.6488843626446195,0.22101592603656978
