game_name,country_name,game_season,discipline_title,event_title,event_gender,gold,silver,bronze,total_medals
Tokyo 1964,Russia,Summer,Artistic Gymnastics,individual all-round women,Women,,1.0,1.0,2.0
Tokyo 1964,Russia,Summer,Artistic Gymnastics,pommel horse men,Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Artistic Gymnastics,rings men,Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Artistic Gymnastics,team all-around men,Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Artistic Gymnastics,team competition women,Women,1.0,,,1.0
Tokyo 1964,Russia,Summer,Artistic Gymnastics,uneven bars women,Women,1.0,,1.0,2.0
Tokyo 1964,Russia,Summer,Artistic Gymnastics,vault men,Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Artistic Gymnastics,vault women,Women,,1.0,,1.0
Tokyo 1964,Russia,Summer,Athletics,110m hurdles men,Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Athletics,20km walk men,Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Athletics,3000m steeplechase men,Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Athletics,decathlon men,Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Athletics,discus throw women,Women,1.0,,,1.0
Tokyo 1964,Russia,Summer,Athletics,hammer throw men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Athletics,high jump men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Athletics,high jump women,Women,,,1.0,1.0
Tokyo 1964,Russia,Summer,Athletics,javelin throw men,Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Athletics,javelin throw women,Women,,,1.0,1.0
Tokyo 1964,Russia,Summer,Athletics,long jump men,Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Athletics,long jump women,Women,,,1.0,1.0
Tokyo 1964,Russia,Summer,Athletics,pentathlon women,Women,1.0,,1.0,2.0
Tokyo 1964,Russia,Summer,Athletics,shot put women,Women,1.0,,1.0,2.0
Tokyo 1964,Russia,Summer,Athletics,triple jump men,Men,,1.0,1.0,2.0
Tokyo 1964,Russia,Summer,Basketball,basketball men,Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Boxing,51kg flyweight men,Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Boxing,54-57kg featherweight men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Boxing,57-60kg lightweight men,Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Boxing,60-63.5kg lightwelterweigh men,Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Boxing,63.5-67kg welterweight men,Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Boxing,67  71kg lightmiddleweight men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Boxing,71-75kg men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Boxing,75-81kg lightheavyweight men,Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Boxing,81kg heavyweight men,Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Canoe Sprint,c1 1000m canoe single men,Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Canoe Sprint,c2 1000m canoe double men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Canoe Sprint,k1 500m kayak single women,Women,1.0,,,1.0
Tokyo 1964,Russia,Summer,Canoe Sprint,k4 1000m kayak four men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Cycling Track,2000m tandem men,Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Diving,10m platform women,Women,,,1.0,1.0
Tokyo 1964,Russia,Summer,Equestrian,individual mixed,Open,,,1.0,1.0
Tokyo 1964,Russia,Summer,Equestrian,team mixed,Open,,,1.0,1.0
Tokyo 1964,Russia,Summer,Fencing,foil team men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Fencing,foil team women,Women,,1.0,,1.0
Tokyo 1964,Russia,Summer,Fencing,sabre individual men,Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Fencing,sabre team men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Fencing,épée individual men,Men,1.0,,1.0,2.0
Tokyo 1964,Russia,Summer,Judo,68kg lightweight men,Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Judo,80kg heavyweight men,Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Modern Pentathlon,individual competition men,Men,,1.0,1.0,2.0
Tokyo 1964,Russia,Summer,Modern Pentathlon,team competition men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Rowing,double sculls 2x men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Rowing,single sculls 1x men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Shooting,300m free rifle 3 positions 3 men,Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Shooting,trap 125 targets men,Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Swimming,200m breaststroke men,Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Swimming,200m breaststroke women,Women,1.0,,1.0,2.0
Tokyo 1964,Russia,Summer,Swimming,4x100m medley relay women,Women,,,1.0,1.0
Tokyo 1964,Russia,Summer,Volleyball,volleyball men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Volleyball,volleyball women,Women,,1.0,,1.0
Tokyo 1964,Russia,Summer,Water Polo,water polo men,Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Weightlifting,56kg bantamweight men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Weightlifting,60-67.5kg lightweight men,Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Weightlifting,67.5-75kg middleweight men,Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Weightlifting,75-82.5kg total lightheavyweight men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Weightlifting,825  90kg total middleheavyweight men,Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Weightlifting,90kg heavyweight men,Men,1.0,1.0,,2.0
Tokyo 1964,Russia,Summer,Wrestling,"bantamweight, freestyle (≤57 kilograms) men",Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Wrestling,"bantamweight, greco-roman (≤57 kilograms) men",Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Wrestling,"featherweight, freestyle (≤63 kilograms) men",Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Wrestling,"featherweight, greco-roman (≤63 kilograms) men",Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Wrestling,"heavyweight, freestyle (>97 kilograms) men",Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Wrestling,"heavyweight, greco-roman (>97 kilograms) men",Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Wrestling,"light-heavyweight, freestyle (≤97 kilograms) men",Men,1.0,,,1.0
Tokyo 1964,Russia,Summer,Wrestling,"lightweight, greco-roman (≤70 kilograms) men",Men,,,1.0,1.0
Tokyo 1964,Russia,Summer,Wrestling,"welterweight, freestyle (≤78 kilograms) men",Men,,1.0,,1.0
Tokyo 1964,Russia,Summer,Wrestling,"welterweight, greco-roman (≤78 kilograms) men",Men,1.0,,,1.0
Tokyo 1964,South Korea,Summer,Boxing,51-54kg bantamweight men,Men,,1.0,,1.0
Tokyo 1964,South Korea,Summer,Judo,68  80kg middleweight men,Men,,,1.0,1.0
Tokyo 1964,South Korea,Summer,Wrestling,"flyweight, freestyle (≤52 kilograms) men",Men,,1.0,,1.0
Tokyo 1964,Sweden,Summer,Athletics,50km walk men,Men,,,1.0,1.0
Tokyo 1964,Sweden,Summer,Canoe Sprint,k1 1000m kayak single men,Men,1.0,,,1.0
Tokyo 1964,Sweden,Summer,Canoe Sprint,k2 1000m kayak double men,Men,1.0,,,1.0
Tokyo 1964,Sweden,Summer,Cycling Road,team time trial men,Men,,,1.0,1.0
Tokyo 1964,Sweden,Summer,Sailing,5.5m mixed,Open,,1.0,,1.0
Tokyo 1964,Sweden,Summer,Sailing,twoperson keelboat open star mixed,Open,,,1.0,1.0
Tokyo 1964,Sweden,Summer,Wrestling,"light-heavyweight, greco-roman (≤97 kilograms) men",Men,,1.0,,1.0
Tokyo 1964,Sweden,Summer,Wrestling,"welterweight, greco-roman (≤78 kilograms) men",Men,,,1.0,1.0
Tokyo 1964,Switzerland,Summer,Equestrian,individual mixed,Open,1.0,,,1.0
Tokyo 1964,Switzerland,Summer,Equestrian,team mixed,Open,,1.0,,1.0
Tokyo 1964,Switzerland,Summer,Judo,68kg lightweight men,Men,,1.0,,1.0
Tokyo 1964,Switzerland,Summer,Rowing,single sculls 1x men,Men,,,1.0,1.0
Tokyo 1964,Trinidad and Tobago,Summer,Athletics,200m men,Men,,,1.0,1.0
Tokyo 1964,Trinidad and Tobago,Summer,Athletics,400m men,Men,,1.0,,1.0
Tokyo 1964,Trinidad and Tobago,Summer,Athletics,4x400m relay men,Men,,,1.0,1.0
Tokyo 1964,Tunisia,Summer,Athletics,10000m men,Men,,1.0,,1.0
Tokyo 1964,Tunisia,Summer,Boxing,60-63.5kg lightwelterweigh men,Men,,,1.0,1.0
Tokyo 1964,Turkey,Summer,Wrestling,"bantamweight, freestyle (≤57 kilograms) men",Men,,1.0,,1.0
Tokyo 1964,Turkey,Summer,Wrestling,"heavyweight, freestyle (>97 kilograms) men",Men,,,1.0,1.0
Tokyo 1964,Turkey,Summer,Wrestling,"light-heavyweight, freestyle (≤97 kilograms) men",Men,,1.0,,1.0
Tokyo 1964,Turkey,Summer,Wrestling,"lightweight, greco-roman (≤70 kilograms) men",Men,1.0,,,1.0
Tokyo 1964,Turkey,Summer,Wrestling,"middleweight, freestyle (≤87 kilograms) men",Men,,1.0,,1.0
Tokyo 1964,Turkey,Summer,Wrestling,"welterweight, freestyle (≤78 kilograms) men",Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Athletics,10000m men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Athletics,100m men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Athletics,100m women,Women,1.0,1.0,,2.0
Tokyo 1964,United States,Summer,Athletics,110m hurdles men,Men,1.0,1.0,,2.0
Tokyo 1964,United States,Summer,Athletics,200m men,Men,1.0,1.0,,2.0
Tokyo 1964,United States,Summer,Athletics,200m women,Women,1.0,,,1.0
Tokyo 1964,United States,Summer,Athletics,400m hurdles men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Athletics,400m men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Athletics,4x100m relay men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Athletics,4x100m relay women,Women,,1.0,,1.0
Tokyo 1964,United States,Summer,Athletics,4x400m relay men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Athletics,5000m men,Men,1.0,,1.0,2.0
Tokyo 1964,United States,Summer,Athletics,discus throw men,Men,1.0,,1.0,2.0
Tokyo 1964,United States,Summer,Athletics,high jump men,Men,,1.0,1.0,2.0
Tokyo 1964,United States,Summer,Athletics,long jump men,Men,,1.0,,1.0
Tokyo 1964,United States,Summer,Athletics,pole vault men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Athletics,shot put men,Men,1.0,1.0,,2.0
Tokyo 1964,United States,Summer,Basketball,basketball men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Boxing,51kg flyweight men,Men,,,1.0,1.0
Tokyo 1964,United States,Summer,Boxing,54-57kg featherweight men,Men,,,1.0,1.0
Tokyo 1964,United States,Summer,Boxing,57-60kg lightweight men,Men,,,1.0,1.0
Tokyo 1964,United States,Summer,Boxing,81kg heavyweight men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Canoe Sprint,k1 500m kayak single women,Women,,,1.0,1.0
Tokyo 1964,United States,Summer,Canoe Sprint,k2 500m kayak double women,Women,,1.0,,1.0
Tokyo 1964,United States,Summer,Diving,10m platform men,Men,1.0,,1.0,2.0
Tokyo 1964,United States,Summer,Diving,10m platform women,Women,1.0,,,1.0
Tokyo 1964,United States,Summer,Diving,3m springboard men,Men,1.0,1.0,1.0,3.0
Tokyo 1964,United States,Summer,Diving,3m springboard women,Women,,1.0,1.0,2.0
Tokyo 1964,United States,Summer,Equestrian,team mixed,Open,,1.0,,1.0
Tokyo 1964,United States,Summer,Judo,68  80kg middleweight men,Men,,,1.0,1.0
Tokyo 1964,United States,Summer,Modern Pentathlon,team competition men,Men,,1.0,,1.0
Tokyo 1964,United States,Summer,Rowing,double sculls 2x men,Men,,1.0,,1.0
Tokyo 1964,United States,Summer,Rowing,eight with coxswain 8 men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Rowing,four without coxswain 4 men,Men,,,1.0,1.0
Tokyo 1964,United States,Summer,Rowing,pair-oared shell with coxswain men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Sailing,5.5m mixed,Open,,,1.0,1.0
Tokyo 1964,United States,Summer,Sailing,dragon mixed,Open,,,1.0,1.0
Tokyo 1964,United States,Summer,Sailing,finn - one person dinghy (heavyweight) men,Open,,1.0,,1.0
Tokyo 1964,United States,Summer,Sailing,flying dutchman mixed,Open,,,1.0,1.0
Tokyo 1964,United States,Summer,Sailing,twoperson keelboat open star mixed,Open,,1.0,,1.0
Tokyo 1964,United States,Summer,Shooting,300m free rifle 3 positions 3 men,Men,1.0,,1.0,2.0
Tokyo 1964,United States,Summer,Shooting,50m pistol 60 shots men,Men,,1.0,,1.0
Tokyo 1964,United States,Summer,Shooting,50m rifle 3 positions 3x40 shots men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Shooting,50m rifle prone 60 shots men,Men,,1.0,1.0,2.0
Tokyo 1964,United States,Summer,Shooting,trap 125 targets men,Men,,,1.0,1.0
Tokyo 1964,United States,Summer,Swimming,100m backstroke women,Women,1.0,,1.0,2.0
Tokyo 1964,United States,Summer,Swimming,100m butterfly women,Women,1.0,,1.0,2.0
Tokyo 1964,United States,Summer,Swimming,100m freestyle men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Swimming,100m freestyle women,Women,,1.0,1.0,2.0
Tokyo 1964,United States,Summer,Swimming,1500m freestyle men,Men,,1.0,,1.0
Tokyo 1964,United States,Summer,Swimming,200m backstroke men,Men,1.0,1.0,1.0,3.0
Tokyo 1964,United States,Summer,Swimming,200m breaststroke men,Men,,,1.0,1.0
Tokyo 1964,United States,Summer,Swimming,200m breaststroke women,Women,,1.0,,1.0
Tokyo 1964,United States,Summer,Swimming,200m butterfly men,Men,,1.0,1.0,2.0
Tokyo 1964,United States,Summer,Swimming,400m freestyle men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Swimming,400m freestyle women,Women,1.0,1.0,1.0,3.0
Tokyo 1964,United States,Summer,Swimming,400m individual medley men,Men,1.0,1.0,,2.0
Tokyo 1964,United States,Summer,Swimming,400m individual medley women,Women,1.0,1.0,1.0,3.0
Tokyo 1964,United States,Summer,Swimming,4x100m freestyle relay men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Swimming,4x100m freestyle relay women,Women,1.0,,,1.0
Tokyo 1964,United States,Summer,Swimming,4x100m medley relay men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Swimming,4x100m medley relay women,Women,1.0,,,1.0
Tokyo 1964,United States,Summer,Swimming,4x200m freestyle relay men,Men,1.0,,,1.0
Tokyo 1964,United States,Summer,Weightlifting,56 - 60kg (featherweight) men,Men,,1.0,,1.0
Tokyo 1964,United States,Summer,Weightlifting,90kg heavyweight men,Men,,,1.0,1.0
Tokyo 1964,United States,Summer,Wrestling,"middleweight, freestyle (≤87 kilograms) men",Men,,,1.0,1.0
Tokyo 1964,Uruguay,Summer,Boxing,51-54kg bantamweight men,Men,,,1.0,1.0
Tokyo 1964,Yugoslavia,Summer,Artistic Gymnastics,horizontal bar men,Men,,,1.0,1.0
Tokyo 1964,Yugoslavia,Summer,Artistic Gymnastics,pommel horse men,Men,1.0,,,1.0
Tokyo 1964,Yugoslavia,Summer,Water Polo,water polo men,Men,,1.0,,1.0
Tokyo 1964,Yugoslavia,Summer,Wrestling,"featherweight, greco-roman (≤63 kilograms) men",Men,,,1.0,1.0
Tokyo 1964,Yugoslavia,Summer,Wrestling,"middleweight, greco-roman (≤87 kilograms) men",Men,1.0,,,1.0
Tokyo 2020,Argentina,Summer,Hockey,women,Women,,1.0,,1.0
Tokyo 2020,Argentina,Summer,Rugby Sevens,men,Men,,,1.0,1.0
Tokyo 2020,Argentina,Summer,Volleyball,men,Men,,,1.0,1.0
Tokyo 2020,Armenia,Summer,Artistic Gymnastics,vault men,Men,,,1.0,1.0
Tokyo 2020,Armenia,Summer,Boxing,light (57-63kg) men,Men,,,1.0,1.0
Tokyo 2020,Armenia,Summer,Weightlifting,109kg men,Men,,1.0,,1.0
Tokyo 2020,Armenia,Summer,Wrestling,greco-roman 97kg men,Men,,1.0,,1.0
Tokyo 2020,Australia,Summer,Athletics,decathlon men,Men,,,1.0,1.0
Tokyo 2020,Australia,Summer,Athletics,high jump women,Women,,1.0,,1.0
Tokyo 2020,Australia,Summer,Athletics,javelin throw women,Women,,,1.0,1.0
Tokyo 2020,Australia,Summer,Basketball,men,Men,,,1.0,1.0
Tokyo 2020,Australia,Summer,Beach Volleyball,women,Women,,1.0,,1.0
Tokyo 2020,Australia,Summer,Boxing,light (57-63kg) men,Men,,,1.0,1.0
Tokyo 2020,Australia,Summer,Canoe Slalom,canoe women,Women,1.0,,,1.0
Tokyo 2020,Australia,Summer,Canoe Slalom,kayak women,Women,,,1.0,1.0
Tokyo 2020,Australia,Summer,Canoe Sprint,kayak double 1000m men,Men,1.0,,,1.0
Tokyo 2020,Australia,Summer,Cycling BMX Freestyle,park men,Men,1.0,,,1.0
Tokyo 2020,Australia,Summer,Cycling Road,individual time trial men,Men,,,1.0,1.0
Tokyo 2020,Australia,Summer,Cycling Track,team pursuit men,Men,,,1.0,1.0
Tokyo 2020,Australia,Summer,Diving,10m platform women,Women,,,1.0,1.0
Tokyo 2020,Australia,Summer,Equestrian,eventing individual,Open,,,1.0,1.0
Tokyo 2020,Australia,Summer,Equestrian,eventing team,Open,,1.0,,1.0
Tokyo 2020,Australia,Summer,Hockey,men,Men,,1.0,,1.0
Tokyo 2020,Australia,Summer,Marathon Swimming,10km women,Women,,,1.0,1.0
Tokyo 2020,Australia,Summer,Rowing,four men,Men,1.0,,,1.0
Tokyo 2020,Australia,Summer,Rowing,four women,Women,1.0,,,1.0
Tokyo 2020,Australia,Summer,Rowing,quadruple sculls men,Men,,,1.0,1.0
Tokyo 2020,Australia,Summer,Rowing,quadruple sculls women,Women,,,1.0,1.0
Tokyo 2020,Australia,Summer,Sailing,470 men,Men,1.0,,,1.0
Tokyo 2020,Australia,Summer,Sailing,laser men,Men,1.0,,,1.0
Tokyo 2020,Australia,Summer,Skateboarding,park men,Men,1.0,,,1.0
Tokyo 2020,Australia,Summer,Surfing,men,Men,,,1.0,1.0
Tokyo 2020,Australia,Summer,Swimming,100m backstroke women,Women,1.0,,,1.0
Tokyo 2020,Australia,Summer,Swimming,100m butterfly women,Women,,,1.0,1.0
Tokyo 2020,Australia,Summer,Swimming,100m freestyle men,Men,,1.0,,1.0
Tokyo 2020,Australia,Summer,Swimming,100m freestyle women,Women,1.0,,1.0,2.0
Tokyo 2020,Australia,Summer,Swimming,200m backstroke women,Women,1.0,,1.0,2.0
Tokyo 2020,Australia,Summer,Swimming,200m breaststroke men,Men,1.0,,,1.0
Tokyo 2020,Australia,Summer,Swimming,200m freestyle women,Women,1.0,,,1.0
Tokyo 2020,Australia,Summer,Swimming,4 x 100m freestyle relay men,Men,,,1.0,1.0
Tokyo 2020,Australia,Summer,Swimming,4 x 100m freestyle relay women,Women,1.0,,,1.0
Tokyo 2020,Australia,Summer,Swimming,4 x 100m medley relay women,Women,1.0,,,1.0
Tokyo 2020,Australia,Summer,Swimming,4 x 200m freestyle relay men,Men,,,1.0,1.0
Tokyo 2020,Australia,Summer,Swimming,4 x 200m freestyle relay women,Women,,,1.0,1.0
Tokyo 2020,Australia,Summer,Swimming,400m freestyle men,Men,,1.0,,1.0
Tokyo 2020,Australia,Summer,Swimming,400m freestyle women,Women,1.0,,,1.0
Tokyo 2020,Australia,Summer,Swimming,400m individual medley men,Men,,,1.0,1.0
Tokyo 2020,Australia,Summer,Swimming,50m freestyle women,Women,1.0,,,1.0
Tokyo 2020,Australia,Summer,Swimming,800m freestyle women,Women,,1.0,,1.0
Tokyo 2020,Australia,Summer,Swimming,mixed 4 x 100m medley relay,Mixed,,,1.0,1.0
Tokyo 2020,Australia,Summer,Tennis,mixed doubles,Mixed,,,1.0,1.0
Tokyo 2020,Austria,Summer,Athletics,discus throw men,Men,,,1.0,1.0
Tokyo 2020,Austria,Summer,Cycling Road,road race women,Women,1.0,,,1.0
Tokyo 2020,Austria,Summer,Judo,men -81 kg,Men,,,1.0,1.0
Tokyo 2020,Austria,Summer,Judo,women -70 kg,Women,,1.0,,1.0
Tokyo 2020,Austria,Summer,Karate,kumite -55kg women,Women,,,1.0,1.0
Tokyo 2020,Austria,Summer,Rowing,single sculls women,Women,,,1.0,1.0
Tokyo 2020,Austria,Summer,Sport Climbing,combined men,Men,,,1.0,1.0
Tokyo 2020,Azerbaijan,Summer,Boxing,light heavy (75-81kg) men,Men,,,1.0,1.0
Tokyo 2020,Azerbaijan,Summer,Judo,women +78 kg,Women,,,1.0,1.0
Tokyo 2020,Azerbaijan,Summer,Karate,kumite +61kg women,Women,,1.0,,1.0
Tokyo 2020,Azerbaijan,Summer,Karate,kumite -75kg men,Men,,1.0,,1.0
Tokyo 2020,Azerbaijan,Summer,Wrestling,freestyle 50kg women,Women,,,1.0,1.0
Tokyo 2020,Azerbaijan,Summer,Wrestling,freestyle 65kg men,Men,,1.0,,1.0
Tokyo 2020,Azerbaijan,Summer,Wrestling,greco-roman 77kg men,Men,,,1.0,1.0
Tokyo 2020,Bahamas,Summer,Athletics,400m men,Men,1.0,,,1.0
Tokyo 2020,Bahamas,Summer,Athletics,400m women,Women,1.0,,,1.0
Tokyo 2020,Bahrain,Summer,Athletics,"10,000m women",Women,,1.0,,1.0
Tokyo 2020,Belarus,Summer,Athletics,high jump men,Men,,,1.0,1.0
Tokyo 2020,Belarus,Summer,Canoe Sprint,kayak four 500m women,Women,,1.0,,1.0
Tokyo 2020,Belarus,Summer,Rhythmic Gymnastics,individual all-around,Women,,,1.0,1.0
Tokyo 2020,Belarus,Summer,Trampoline Gymnastics,men,Men,1.0,,,1.0
Tokyo 2020,Belarus,Summer,Wrestling,freestyle 53kg women,Women,,,1.0,1.0
Tokyo 2020,Belarus,Summer,Wrestling,freestyle 57kg women,Women,,1.0,,1.0
Tokyo 2020,Belarus,Summer,Wrestling,freestyle 74kg men,Men,,1.0,,1.0
Tokyo 2020,Belgium,Summer,Artistic Gymnastics,uneven bars women,Women,1.0,,,1.0
Tokyo 2020,Belgium,Summer,Athletics,heptathlon women,Women,1.0,,,1.0
Tokyo 2020,Belgium,Summer,Athletics,marathon men,Men,,,1.0,1.0
Tokyo 2020,Belgium,Summer,Cycling Road,road race men,Men,,1.0,,1.0
Tokyo 2020,Belgium,Summer,Equestrian,jumping team,Open,,,1.0,1.0
Tokyo 2020,Belgium,Summer,Hockey,men,Men,1.0,,,1.0
Tokyo 2020,Belgium,Summer,Judo,men -81 kg,Men,,,1.0,1.0
Tokyo 2020,Bermuda,Summer,Triathlon,individual women,Women,1.0,,,1.0
Tokyo 2020,Botswana,Summer,Athletics,4 x 400m relay men,Men,,,1.0,1.0
Tokyo 2020,Brazil,Summer,Artistic Gymnastics,all-around women,Women,,1.0,,1.0
Tokyo 2020,Brazil,Summer,Artistic Gymnastics,vault women,Women,1.0,,,1.0
Tokyo 2020,Brazil,Summer,Athletics,400m hurdles men,Men,,,1.0,1.0
Tokyo 2020,Brazil,Summer,Athletics,pole vault men,Men,,,1.0,1.0
Tokyo 2020,Brazil,Summer,Boxing,heavy (81-91kg) men,Men,,,1.0,1.0
Tokyo 2020,Brazil,Summer,Boxing,light (57-60kg) women,Women,,1.0,,1.0
Tokyo 2020,Brazil,Summer,Boxing,middle (69-75kg) men,Men,1.0,,,1.0
Tokyo 2020,Brazil,Summer,Canoe Sprint,canoe single 1000m men,Men,1.0,,,1.0
Tokyo 2020,Brazil,Summer,Football,men,Men,1.0,,,1.0
Tokyo 2020,Brazil,Summer,Judo,men -66 kg,Men,,,1.0,1.0
Tokyo 2020,Brazil,Summer,Judo,women -78 kg,Women,,,1.0,1.0
Tokyo 2020,Brazil,Summer,Marathon Swimming,10km women,Women,1.0,,,1.0
Tokyo 2020,Brazil,Summer,Sailing,49er fx women,Women,1.0,,,1.0
Tokyo 2020,Brazil,Summer,Skateboarding,park men,Men,,1.0,,1.0
Tokyo 2020,Brazil,Summer,Skateboarding,street men,Men,,1.0,,1.0
Tokyo 2020,Brazil,Summer,Skateboarding,street women,Women,,1.0,,1.0
Tokyo 2020,Brazil,Summer,Surfing,men,Men,1.0,,,1.0
Tokyo 2020,Brazil,Summer,Swimming,200m freestyle men,Men,,,1.0,1.0
Tokyo 2020,Brazil,Summer,Swimming,50m freestyle men,Men,,,1.0,1.0
Tokyo 2020,Brazil,Summer,Tennis,doubles women,Women,,,1.0,1.0
Tokyo 2020,Brazil,Summer,Volleyball,women,Women,,1.0,,1.0
Tokyo 2020,Bulgaria,Summer,Boxing,fly (48-51kg) women,Women,1.0,,,1.0
Tokyo 2020,Bulgaria,Summer,Karate,kumite -55kg women,Women,1.0,,,1.0
Tokyo 2020,Bulgaria,Summer,Rhythmic Gymnastics,group all-around,Women,1.0,,,1.0
Tokyo 2020,Bulgaria,Summer,Shooting,10m air pistol women,Women,,1.0,,1.0
Tokyo 2020,Bulgaria,Summer,Wrestling,freestyle 57kg women,Women,,,1.0,1.0
Tokyo 2020,Bulgaria,Summer,Wrestling,freestyle 62kg women,Women,,,1.0,1.0
Tokyo 2020,Burkina Faso,Summer,Athletics,triple jump men,Men,,,1.0,1.0
Tokyo 2020,Canada,Summer,Athletics,100m men,Men,,,1.0,1.0
Tokyo 2020,Canada,Summer,Athletics,200m men,Men,1.0,,,1.0
Tokyo 2020,Canada,Summer,Athletics,4 x 100m relay men,Men,,,1.0,1.0
Tokyo 2020,Canada,Summer,Athletics,5000m men,Men,,1.0,,1.0
Tokyo 2020,Canada,Summer,Athletics,50km race walk men,Men,,,1.0,1.0
Tokyo 2020,Canada,Summer,Athletics,decathlon men,Men,1.0,,,1.0
Tokyo 2020,Canada,Summer,Canoe Sprint,canoe double 500m women,Women,,,1.0,1.0
Tokyo 2020,Canada,Summer,Canoe Sprint,canoe single 200m women,Women,,1.0,,1.0
Tokyo 2020,Canada,Summer,Cycling Track,keirin women,Women,,,1.0,1.0
Tokyo 2020,Canada,Summer,Cycling Track,sprint women,Women,1.0,,,1.0
Tokyo 2020,Canada,Summer,Diving,synchronised 3m springboard women,Women,,1.0,,1.0
Tokyo 2020,Canada,Summer,Football,women,Women,1.0,,,1.0
Tokyo 2020,Canada,Summer,Judo,women -57 kg,Women,,,1.0,1.0
Tokyo 2020,Canada,Summer,Judo,women -63 kg,Women,,,1.0,1.0
Tokyo 2020,Canada,Summer,Rowing,eight women,Women,1.0,,,1.0
Tokyo 2020,Canada,Summer,Rowing,pair women,Women,,,1.0,1.0
Tokyo 2020,Canada,Summer,Softball,softball women,Women,,,1.0,1.0
Tokyo 2020,Canada,Summer,Swimming,100m backstroke women,Women,,1.0,,1.0
