country_name,game_season,discipline_title,event_title,event_gender,gold,silver,bronze,total_medals
Austria,Summer,Canoe Sprint,c2 1000m canoe double men,Men,0.0,1.0,0.0,1.0
Austria,Summer,Canoe Sprint,k1 1000m kayak single men,Men,1.0,0.0,0.0,1.0
Austria,Summer,Canoe Sprint,k1 500m kayak single women,Women,0.0,1.0,1.0,2.0
Austria,Summer,Canoe Sprint,k2 1000m kayak double men,Men,1.0,0.0,3.0,4.0
Austria,Summer,Cycling Road,road race women,Women,1.0,0.0,0.0,1.0
Austria,Summer,Cycling Track,10km men,Men,0.0,0.0,1.0,1.0
Austria,Summer,Cycling Track,12-hour race men,Men,1.0,0.0,0.0,1.0
Austria,Summer,Cycling Track,1km time trial men,Men,0.0,0.0,1.0,1.0
Austria,Summer,Equestrian,individual mixed,Men,0.0,0.0,1.0,1.0
Austria,Summer,Equestrian,individual mixed,Open,1.0,0.0,0.0,1.0
Austria,Summer,Equestrian,team mixed,Open,0.0,1.0,0.0,1.0
Austria,Summer,Fencing,foil individual men,Men,0.0,0.0,1.0,1.0
Austria,Summer,Fencing,foil individual women,Women,1.0,0.0,2.0,3.0
Austria,Summer,Fencing,sabre individual men,Men,0.0,0.0,1.0,1.0
Austria,Summer,Fencing,sabre masters men,Men,0.0,0.0,1.0,1.0
Austria,Summer,Fencing,sabre team men,Men,0.0,1.0,0.0,1.0
Austria,Summer,Football,football men,Men,0.0,1.0,0.0,1.0
Austria,Summer,Handball,handball men,Men,0.0,1.0,0.0,1.0
Austria,Summer,Judo,- 60 kg -extralightweight men,Men,0.0,1.0,0.0,1.0
Austria,Summer,Judo,57  63kg halfmiddleweight women,Women,0.0,1.0,0.0,1.0
Austria,Summer,Judo,60 - 65kg (half-lightweight) men,Men,0.0,0.0,1.0,1.0
Austria,Summer,Judo,78  86kg middleweight men,Men,2.0,0.0,0.0,2.0
Austria,Summer,Judo,men -81 kg,Men,0.0,0.0,1.0,1.0
Austria,Summer,Judo,women -70 kg,Women,0.0,1.0,0.0,1.0
Austria,Summer,Karate,kumite -55kg women,Women,0.0,0.0,1.0,1.0
Austria,Summer,Rowing,double sculls 2x men,Men,0.0,1.0,1.0,2.0
Austria,Summer,Rowing,pair without coxswain 2 men,Men,0.0,1.0,1.0,2.0
Austria,Summer,Rowing,single sculls 1x men,Men,0.0,1.0,0.0,1.0
Austria,Summer,Rowing,single sculls women,Women,0.0,0.0,1.0,1.0
Austria,Summer,Sailing,finn - one person dinghy (heavyweight) men,Open,0.0,2.0,0.0,2.0
Austria,Summer,Sailing,mistral - windsurfer men,Men,1.0,0.0,0.0,1.0
Austria,Summer,Sailing,nacra 17 mixed mixed,Mixed,0.0,0.0,1.0,1.0
Austria,Summer,Sailing,single-handed dinghy open (laser) mixed,Open,0.0,1.0,0.0,1.0
Austria,Summer,Sailing,tornado - multihull mixed,Open,2.0,0.0,0.0,2.0
Austria,Summer,Sailing,twoperson keelboat open star mixed,Open,0.0,1.0,0.0,1.0
Austria,Summer,Shooting,10m air rifle 60 shots men,Men,0.0,2.0,0.0,2.0
Austria,Summer,Shooting,25m rapid fire pistol 60 shots mixed,Open,0.0,0.0,1.0,1.0
Austria,Summer,Shooting,300m free rifle 3 positions 3 men,Men,1.0,0.0,0.0,1.0
Austria,Summer,Shooting,50m pistol 60 shots mixed,Open,0.0,0.0,2.0,2.0
Austria,Summer,Shooting,50m rifle 3 positions 3x40 shots men,Men,0.0,0.0,2.0,2.0
Austria,Summer,Sport Climbing,combined men,Men,0.0,0.0,1.0,1.0
Austria,Summer,Swimming,1000m freestyle men,Men,0.0,1.0,0.0,1.0
Austria,Summer,Swimming,100m backstroke men,Men,0.0,1.0,0.0,1.0
Austria,Summer,Swimming,100m breaststroke women,Women,0.0,0.0,1.0,1.0
Austria,Summer,Swimming,100m freestyle men,Men,0.0,1.0,0.0,1.0
Austria,Summer,Swimming,200m backstroke men,Men,0.0,2.0,0.0,2.0
Austria,Summer,Swimming,200m freestyle men,Men,0.0,0.0,1.0,1.0
Austria,Summer,Swimming,200m obstacle event men,Men,0.0,1.0,0.0,1.0
Austria,Summer,Swimming,400m freestyle men,Men,1.0,0.0,2.0,3.0
Austria,Summer,Swimming,4x100m freestyle relay women,Women,0.0,0.0,1.0,1.0
Austria,Summer,Tennis,doubles men,Men,0.0,1.0,0.0,1.0
Austria,Summer,Triathlon,individual women,Women,1.0,0.0,0.0,1.0
Austria,Summer,Weightlifting,60  675kg onetwo hand 5 events lightweight men,Men,0.0,1.0,0.0,1.0
Austria,Summer,Weightlifting,60-67.5kg lightweight men,Men,2.0,1.0,0.0,3.0
Austria,Summer,Weightlifting,60kg featherweight men,Men,1.0,0.0,0.0,1.0
Austria,Summer,Weightlifting,60kg onetwo hand 5 events featherweight men,Men,0.0,1.0,0.0,1.0
Austria,Summer,Weightlifting,67.5-75kg middleweight men,Men,0.0,0.0,1.0,1.0
Austria,Summer,Weightlifting,75  825kg onetwo hand 5 e lightheavyweight men,Men,0.0,0.0,1.0,1.0
Austria,Summer,Weightlifting,825kg onetwo hand 5 events heavyweight men,Men,0.0,1.0,0.0,1.0
Austria,Summer,Wrestling,"heavyweight, freestyle (>87 kilograms) men",Men,0.0,0.0,1.0,1.0
Austria,Summer,Wrestling,"heavyweight, greco-roman (>87 kilograms) men",Men,0.0,0.0,1.0,1.0
Austria,Winter,Alpine Skiing,alpine combined men,Men,3.0,1.0,3.0,7.0
Austria,Winter,Alpine Skiing,alpine combined women,Women,3.0,4.0,1.0,8.0
Austria,Winter,Alpine Skiing,alpine team event,Mixed,0.0,1.0,0.0,1.0
Austria,Winter,Alpine Skiing,downhill men,Men,7.0,4.0,8.0,19.0
Austria,Winter,Alpine Skiing,downhill women,Women,5.0,4.0,7.0,16.0
Austria,Winter,Alpine Skiing,giant slalom men,Men,4.0,6.0,8.0,18.0
Austria,Winter,Alpine Skiing,giant slalom women,Women,0.0,6.0,3.0,9.0
Austria,Winter,Alpine Skiing,ladies’ slalom,Women,0.0,0.0,1.0,1.0
Austria,Winter,Alpine Skiing,ladies’ super-g,Women,0.0,1.0,0.0,1.0
Austria,Winter,Alpine Skiing,men’s alpine combined,Men,1.0,0.0,0.0,1.0
Austria,Winter,Alpine Skiing,men’s giant slalom,Men,1.0,0.0,0.0,1.0
Austria,Winter,Alpine Skiing,men’s slalom,Men,0.0,0.0,1.0,1.0
Austria,Winter,Alpine Skiing,men’s super-g,Men,1.0,0.0,0.0,1.0
Austria,Winter,Alpine Skiing,mixed team parallel,Mixed,1.0,0.0,0.0,1.0
Austria,Winter,Alpine Skiing,slalom men,Men,7.0,5.0,5.0,17.0
Austria,Winter,Alpine Skiing,slalom women,Women,1.0,6.0,3.0,10.0
Austria,Winter,Alpine Skiing,super-g men,Men,2.0,4.0,1.0,7.0
Austria,Winter,Alpine Skiing,super-g women,Women,4.0,2.0,3.0,9.0
Austria,Winter,Biathlon,10km men,Men,0.0,1.0,1.0,2.0
Austria,Winter,Biathlon,125km pursuit men,Men,0.0,1.0,0.0,1.0
Austria,Winter,Biathlon,4x7.5km relay men,Men,0.0,0.0,1.0,1.0
Austria,Winter,Biathlon,4x75km relay men,Men,0.0,1.0,0.0,1.0
Austria,Winter,Biathlon,men’s 20km individual,Men,0.0,0.0,1.0,1.0
Austria,Winter,Bobsleigh,four-man men,Men,1.0,2.0,0.0,3.0
Austria,Winter,Cross Country Skiing,10km pursuit men,Men,0.0,1.0,0.0,1.0
Austria,Winter,Cross Country Skiing,30km mass start men,Men,1.0,1.0,0.0,2.0
Austria,Winter,Cross Country Skiing,50km men,Men,0.0,0.0,2.0,2.0
Austria,Winter,Cross Country Skiing,7.5km + 7.5km skiathlon women,Women,0.0,0.0,1.0,1.0
Austria,Winter,Figure skating,individual men,Men,3.0,3.0,2.0,8.0
Austria,Winter,Figure skating,individual women,Women,2.0,4.0,0.0,6.0
Austria,Winter,Figure skating,pairs mixed,Mixed,2.0,2.0,1.0,5.0
Austria,Winter,Figure skating,special figures women,Women,0.0,0.0,1.0,1.0
Austria,Winter,Freestyle Skiing,ski cross men,Men,0.0,1.0,0.0,1.0
Austria,Winter,Luge,doubles,Open,0.0,1.0,1.0,2.0
Austria,Winter,Luge,doubles mixed,Open,3.0,3.0,2.0,8.0
Austria,Winter,Luge,men’s singles,Men,1.0,0.0,0.0,1.0
Austria,Winter,Luge,singles men,Men,1.0,3.0,2.0,6.0
Austria,Winter,Luge,singles women,Women,1.0,2.0,3.0,6.0
Austria,Winter,Luge,team relay,Mixed,0.0,1.0,1.0,2.0
Austria,Winter,Nordic Combined,individual gundersen normal hill/10km,Men,0.0,0.0,2.0,2.0
Austria,Winter,Nordic Combined,individual men,Men,0.0,2.0,2.0,4.0
Austria,Winter,Nordic Combined,individual sprint men,Men,1.0,0.0,2.0,3.0
Austria,Winter,Nordic Combined,team gundersen large hill/4x5km,Men,0.0,0.0,1.0,1.0
Austria,Winter,Nordic Combined,team men,Men,2.0,0.0,4.0,6.0
Austria,Winter,Skeleton,individual men,Men,0.0,1.0,0.0,1.0
Austria,Winter,Ski Jumping,large hill individual men,Men,2.0,4.0,3.0,9.0
Austria,Winter,Ski Jumping,nh individual men,Men,0.0,1.0,0.0,1.0
Austria,Winter,Ski Jumping,normal hill individual men,Men,2.0,2.0,5.0,9.0
Austria,Winter,Ski Jumping,normal hill individual women,Women,0.0,1.0,0.0,1.0
Austria,Winter,Ski Jumping,team men,Men,1.0,0.0,0.0,1.0
Austria,Winter,Ski Jumping,teams men,Men,2.0,2.0,2.0,6.0
Austria,Winter,Snowboard,giant parallel slalom men,Men,0.0,1.0,1.0,2.0
Austria,Winter,Snowboard,giant parallel slalom women,Women,0.0,0.0,1.0,1.0
Austria,Winter,Snowboard,giant slalom women,Women,0.0,0.0,1.0,1.0
Austria,Winter,Snowboard,ladies’ big air,Women,1.0,0.0,0.0,1.0
Austria,Winter,Snowboard,parallel giant slalom men,Men,1.0,0.0,0.0,1.0
Austria,Winter,Snowboard,parallel giant slalom women,Women,0.0,1.0,0.0,1.0
Austria,Winter,Snowboard,parallel slalom men,Men,0.0,0.0,1.0,1.0
Austria,Winter,Snowboard,parallel slalom women,Women,1.0,0.0,0.0,1.0
Austria,Winter,Snowboard,snowboard big air women,Women,1.0,0.0,0.0,1.0
Austria,Winter,Snowboard,snowboard cross men,Men,1.0,0.0,0.0,1.0
Austria,Winter,Speed skating,10000m men,Men,0.0,1.0,1.0,2.0
Austria,Winter,Speed skating,1500m men,Men,0.0,0.0,1.0,1.0
Austria,Winter,Speed skating,1500m women,Women,1.0,0.0,0.0,1.0
Austria,Winter,Speed skating,3000m women,Women,0.0,1.0,1.0,2.0
Azerbaijan,Summer,Boxing,+ 91kg (super heavyweight) men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Boxing,48-51kg flyweight men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Boxing,51-54kg bantamweight men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Boxing,54-57kg featherweight men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Boxing,60 - 64 kg men,Men,0.0,1.0,0.0,1.0
Azerbaijan,Summer,Boxing,69 - 75 kg men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Boxing,71-75kg men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Boxing,81-91kg heavyweight men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Boxing,light heavy (75-81kg) men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Canoe Sprint,c-1 200m (canoe single) men,Men,0.0,1.0,0.0,1.0
Azerbaijan,Summer,Canoe Sprint,k-1 200m (kayak single) women,Women,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Judo,66  73kg lightweight men,Men,1.0,1.0,0.0,2.0
Azerbaijan,Summer,Judo,90  100kg halfheavyweight men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Judo,90 - 100kg (half-heavyweight) men,Men,0.0,1.0,0.0,1.0
Azerbaijan,Summer,Judo,women +78 kg,Women,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Karate,kumite +61kg women,Women,0.0,1.0,0.0,1.0
Azerbaijan,Summer,Karate,kumite -75kg men,Men,0.0,1.0,0.0,1.0
Azerbaijan,Summer,Shooting,25m pistol 3030 shots women,Women,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Shooting,skeet 75 targets women,Women,1.0,0.0,1.0,2.0
Azerbaijan,Summer,Taekwondo,+ 80 kg men,Men,1.0,0.0,0.0,1.0
Azerbaijan,Summer,Taekwondo,- 49 kg women,Women,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Taekwondo,68 - 80 kg men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Weightlifting,56kg bantamweight men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Wrestling,"bantamweight, freestyle (≤54 kilograms) men",Men,1.0,0.0,0.0,1.0
Azerbaijan,Summer,Wrestling,"featherweight, greco-roman (≤55 kilograms) men",Men,0.0,1.0,0.0,1.0
Azerbaijan,Summer,Wrestling,"flyweight, freestyle (≤48 kilograms) women",Women,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Wrestling,"flyweight, freestyle (≤52 kilograms) men",Men,0.0,1.0,0.0,1.0
Azerbaijan,Summer,Wrestling,freestyle 48 kg women,Women,0.0,2.0,0.0,2.0
Azerbaijan,Summer,Wrestling,freestyle 50kg women,Women,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Wrestling,freestyle 53 kg women,Women,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Wrestling,freestyle 55 kg women,Women,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Wrestling,freestyle 57 kg men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Wrestling,freestyle 60 kg men,Men,1.0,0.0,0.0,1.0
Azerbaijan,Summer,Wrestling,freestyle 65 kg men,Men,0.0,1.0,0.0,1.0
Azerbaijan,Summer,Wrestling,freestyle 65kg men,Men,0.0,1.0,0.0,1.0
Azerbaijan,Summer,Wrestling,freestyle 74 kg men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Wrestling,freestyle 84 kg men,Men,1.0,0.0,0.0,1.0
Azerbaijan,Summer,Wrestling,freestyle 86 kg men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Wrestling,freestyle 96 kg men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Wrestling,freestyle 97 kg men,Men,0.0,1.0,0.0,1.0
Azerbaijan,Summer,Wrestling,greco-roman 130 kg men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Wrestling,greco-roman 55 kg men,Men,0.0,1.0,0.0,1.0
Azerbaijan,Summer,Wrestling,greco-roman 66 kg men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Wrestling,greco-roman 74 kg men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Wrestling,greco-roman 77kg men,Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Wrestling,"heavyweight, freestyle (≤96 kilograms) men",Men,0.0,0.0,1.0,1.0
Azerbaijan,Summer,Wrestling,"welterweight, greco-roman (≤66 kilograms) men",Men,1.0,0.0,0.0,1.0
Bahamas,Summer,Athletics,200m women,Women,1.0,0.0,1.0,2.0
Bahamas,Summer,Athletics,400m men,Men,1.0,0.0,0.0,1.0
Bahamas,Summer,Athletics,400m women,Women,3.0,0.0,0.0,3.0
Bahamas,Summer,Athletics,4x100m relay women,Women,1.0,1.0,0.0,2.0
Bahamas,Summer,Athletics,4x400m relay men,Men,1.0,1.0,2.0,4.0
Bahamas,Summer,Athletics,triple jump men,Men,0.0,0.0,2.0,2.0
Bahamas,Summer,Sailing,twoperson keelboat open star mixed,Open,1.0,0.0,1.0,2.0
Bahrain,Summer,Athletics,"10,000m women",Women,0.0,1.0,0.0,1.0
Bahrain,Summer,Athletics,1500m women,Women,1.0,0.0,0.0,1.0
Bahrain,Summer,Athletics,3000m steeplechase women,Women,1.0,0.0,0.0,1.0
Bahrain,Summer,Athletics,marathon women,Women,0.0,1.0,0.0,1.0
Barbados,Summer,Athletics,100m men,Men,0.0,0.0,1.0,1.0
Belarus,Summer,Artistic Gymnastics,horizontal bar men,Men,0.0,0.0,1.0,1.0
Belarus,Summer,Artistic Gymnastics,individual all-round men,Men,0.0,0.0,1.0,1.0
Belarus,Summer,Artistic Gymnastics,parallel bars men,Men,0.0,0.0,1.0,1.0
Belarus,Summer,Artistic Gymnastics,vault men,Men,0.0,0.0,1.0,1.0
Belarus,Summer,Athletics,100m women,Women,1.0,0.0,0.0,1.0
Belarus,Summer,Athletics,decathlon men,Men,0.0,1.0,0.0,1.0
Belarus,Summer,Athletics,discus throw men,Men,0.0,1.0,1.0,2.0
Belarus,Summer,Athletics,discus throw women,Women,1.0,0.0,2.0,3.0
Belarus,Summer,Athletics,hammer throw men,Men,0.0,2.0,2.0,4.0
Belarus,Summer,Athletics,heptathlon women,Women,0.0,1.0,1.0,2.0
Belarus,Summer,Athletics,high jump men,Men,0.0,0.0,1.0,1.0
Belarus,Summer,Athletics,shot put women,Women,1.0,0.0,0.0,1.0
Belarus,Summer,Boxing,75-81kg lightheavyweight men,Men,0.0,1.0,0.0,1.0
Belarus,Summer,Boxing,81-91kg heavyweight men,Men,0.0,1.0,0.0,1.0
Belarus,Summer,Canoe Sprint,c2 1000m canoe double men,Men,1.0,1.0,0.0,2.0
Belarus,Summer,Canoe Sprint,k-4 500m (kayak four) women,Women,0.0,0.0,1.0,1.0
Belarus,Summer,Canoe Sprint,k2 200m kayak double men,Men,0.0,1.0,0.0,1.0
Belarus,Summer,Canoe Sprint,k2 500m kayak double men,Men,0.0,0.0,2.0,2.0
Belarus,Summer,Canoe Sprint,k4 1000m kayak four men,Men,1.0,0.0,0.0,1.0
Belarus,Summer,Canoe Sprint,k4 500m kayak four women,Women,0.0,0.0,1.0,1.0
Belarus,Summer,Canoe Sprint,kayak four 500m women,Women,0.0,1.0,0.0,1.0
Belarus,Summer,Cycling Track,500m time trial women,Women,0.0,0.0,1.0,1.0
Belarus,Summer,Judo,66  73kg lightweight men,Men,0.0,0.0,1.0,1.0
Belarus,Summer,Judo,90  100kg halfheavyweight men,Men,1.0,0.0,0.0,1.0
Belarus,Summer,Modern Pentathlon,individual competition men,Men,0.0,0.0,1.0,1.0
Belarus,Summer,Modern Pentathlon,individual competition women,Women,0.0,0.0,1.0,1.0
Belarus,Summer,Rhythmic Gymnastics,group competition women,Women,0.0,2.0,1.0,3.0
Belarus,Summer,Rhythmic Gymnastics,individual all-around,Women,0.0,0.0,1.0,1.0
Belarus,Summer,Rhythmic Gymnastics,individual all-round women,Women,0.0,2.0,1.0,3.0
Belarus,Summer,Rowing,eight with coxswain 8 women,Women,0.0,0.0,1.0,1.0
Belarus,Summer,Rowing,pair without coxswain 2 women,Women,0.0,0.0,2.0,2.0
Belarus,Summer,Rowing,single sculls 1x women,Women,2.0,1.0,1.0,4.0
Belarus,Summer,Shooting,10m air pistol 60 shots men,Men,0.0,0.0,1.0,1.0
Belarus,Summer,Shooting,25m pistol 3030 shots women,Women,0.0,0.0,1.0,1.0
Belarus,Summer,Shooting,50m pistol 60 shots men,Men,0.0,2.0,0.0,2.0
Belarus,Summer,Shooting,50m rifle prone 60 shots men,Men,1.0,0.0,2.0,3.0
Belarus,Summer,Swimming,100m freestyle women,Women,0.0,1.0,0.0,1.0
Belarus,Summer,Swimming,50m freestyle women,Women,0.0,1.0,1.0,2.0
Belarus,Summer,Tennis,mixed doubles mixed,Mixed,1.0,0.0,0.0,1.0
Belarus,Summer,Tennis,singles women,Women,0.0,0.0,1.0,1.0
Belarus,Summer,Trampoline Gymnastics,individual men,Men,1.0,0.0,0.0,1.0
Belarus,Summer,Trampoline Gymnastics,men,Men,1.0,0.0,0.0,1.0
Belarus,Summer,Weightlifting,105kg heavyweight men,Men,1.0,0.0,0.0,1.0
Belarus,Summer,Weightlifting,62kg featherweight men,Men,0.0,0.0,1.0,1.0
Belarus,Summer,Weightlifting,63kg women,Women,0.0,1.0,1.0,2.0
Belarus,Summer,Weightlifting,69kg men,Men,0.0,0.0,1.0,1.0
Belarus,Summer,Weightlifting,75kg women,Women,0.0,1.0,0.0,1.0
Belarus,Summer,Weightlifting,85kg men,Men,0.0,1.0,0.0,1.0
Belarus,Summer,Weightlifting,94kg men,Men,0.0,1.0,0.0,1.0
Belarus,Summer,Wrestling,freestyle 125 kg men,Men,0.0,0.0,1.0,1.0
Belarus,Summer,Wrestling,freestyle 53kg women,Women,0.0,0.0,1.0,1.0
Belarus,Summer,Wrestling,freestyle 57kg women,Women,0.0,1.0,0.0,1.0
Belarus,Summer,Wrestling,freestyle 63 kg women,Women,0.0,1.0,0.0,1.0
Belarus,Summer,Wrestling,freestyle 74kg men,Men,0.0,1.0,0.0,1.0
Belarus,Summer,Wrestling,greco-roman 85kg men,Men,0.0,0.0,1.0,1.0
Belarus,Summer,Wrestling,"heavyweight, greco-roman (≤100 kilograms) men",Men,0.0,1.0,0.0,1.0
Belarus,Summer,Wrestling,"light-flyweight, greco-roman (≤48 kilograms) men",Men,0.0,1.0,0.0,1.0
Belarus,Summer,Wrestling,"light-heavyweight, greco-roman (≤84 kilograms) men",Men,0.0,0.0,1.0,1.0
Belarus,Summer,Wrestling,"middleweight, freestyle (≤74 kilograms) men",Men,0.0,1.0,0.0,1.0
Belarus,Summer,Wrestling,"middleweight, greco-roman (≤82 kilograms) men",Men,0.0,0.0,1.0,1.0
Belarus,Summer,Wrestling,"super-heavyweight, freestyle (≤130 kilograms) men",Men,0.0,1.0,0.0,1.0
Belarus,Summer,Wrestling,"super-heavyweight, greco-roman (≤130 kilograms) men",Men,0.0,0.0,1.0,1.0
Belarus,Summer,Wrestling,"welterweight, greco-roman (≤66 kilograms) men",Men,0.0,0.0,1.0,1.0
Belarus,Winter,Biathlon,10km pursuit women,Women,1.0,0.0,0.0,1.0
Belarus,Winter,Biathlon,12.5km mass start women,Women,1.0,0.0,0.0,1.0
Belarus,Winter,Biathlon,15km women,Women,1.0,0.0,2.0,3.0
Belarus,Winter,Biathlon,20km individual men,Men,0.0,1.0,0.0,1.0
Belarus,Winter,Biathlon,20km men,Men,0.0,1.0,1.0,2.0
Belarus,Winter,Biathlon,75km women,Women,0.0,1.0,0.0,1.0
Belarus,Winter,Biathlon,women’s 12.5km mass start,Women,0.0,1.0,0.0,1.0
Belarus,Winter,Biathlon,women’s 4x6km relay,Women,1.0,0.0,0.0,1.0
Belarus,Winter,Freestyle Skiing,aerials men,Men,2.0,1.0,2.0,5.0
Belarus,Winter,Freestyle Skiing,aerials women,Women,1.0,1.0,0.0,2.0
Belarus,Winter,Freestyle Skiing,ladies’ aerials,Women,1.0,0.0,0.0,1.0
Belarus,Winter,Speed skating,1000m men,Men,0.0,1.0,0.0,1.0
Belgium,Summer,Archery,au chapelet 33m men,Men,1.0,0.0,0.0,1.0
Belgium,Summer,Archery,au cordon dor 33m men,Men,1.0,0.0,0.0,1.0
Belgium,Summer,Archery,au cordon dor 50m men,Men,0.0,1.0,0.0,1.0
Belgium,Summer,Archery,championnat du monde men,Men,0.0,1.0,0.0,1.0
Belgium,Summer,Archery,fixed bird target large birds men,Men,1.0,1.0,1.0,3.0
Belgium,Summer,Archery,fixed bird target large birds teams men,Men,1.0,0.0,0.0,1.0
Belgium,Summer,Archery,fixed bird target small bird teams men,Men,1.0,0.0,0.0,1.0
Belgium,Summer,Archery,fixed bird target small birds men,Men,1.0,1.0,1.0,3.0
Belgium,Summer,Archery,moving bird target 28m men,Men,1.0,0.0,0.0,1.0
Belgium,Summer,Archery,moving bird target 28m teams men,Men,0.0,1.0,0.0,1.0
Belgium,Summer,Archery,moving bird target 33m men,Men,1.0,0.0,0.0,1.0
Belgium,Summer,Archery,moving bird target 33m teams men,Men,1.0,0.0,0.0,1.0
Belgium,Summer,Archery,moving bird target 50m men,Men,0.0,1.0,0.0,1.0
Belgium,Summer,Archery,moving bird target 50m teams men,Men,1.0,0.0,0.0,1.0
Belgium,Summer,Archery,sur la perche à la herse men,Men,1.0,1.0,0.0,2.0
Belgium,Summer,Archery,sur la perche à la pyramide men,Men,0.0,0.0,1.0,1.0
Belgium,Summer,Artistic Gymnastics,team competition men,Men,0.0,1.0,0.0,1.0
Belgium,Summer,Artistic Gymnastics,team swedish system men,Men,0.0,0.0,1.0,1.0
Belgium,Summer,Artistic Gymnastics,uneven bars women,Women,1.0,0.0,0.0,1.0
Belgium,Summer,Athletics,10000m men,Men,0.0,1.0,0.0,1.0
Belgium,Summer,Athletics,1500m men,Men,0.0,1.0,0.0,1.0
Belgium,Summer,Athletics,3000m steeplechase men,Men,1.0,0.0,0.0,1.0
Belgium,Summer,Athletics,4x100m relay women,Women,1.0,0.0,0.0,1.0
Belgium,Summer,Athletics,5000m men,Men,1.0,0.0,0.0,1.0
Belgium,Summer,Athletics,800m men,Men,0.0,2.0,0.0,2.0
Belgium,Summer,Athletics,heptathlon women,Women,2.0,0.0,0.0,2.0
Belgium,Summer,Athletics,high jump women,Women,1.0,0.0,0.0,1.0
Belgium,Summer,Athletics,marathon men,Men,0.0,1.0,3.0,4.0
Belgium,Summer,Boxing,58  62kg lightweight men,Men,0.0,1.0,0.0,1.0
Belgium,Summer,Boxing,6124  6668kg welterweight men,Men,1.0,0.0,0.0,1.0
Belgium,Summer,Boxing,6668  7257kg middleweight men,Men,0.0,0.0,1.0,1.0
Belgium,Summer,Boxing,7938kg heavyweight men,Men,0.0,0.0,1.0,1.0
Belgium,Summer,Cycling Mountain Bike,cross-country men,Men,0.0,1.0,0.0,1.0
Belgium,Summer,Cycling Road,individual road race men,Men,2.0,2.0,4.0,8.0
Belgium,Summer,Cycling Road,road race men,Men,0.0,1.0,0.0,1.0
Belgium,Summer,Cycling Road,team time trial men,Men,2.0,1.0,2.0,5.0
Belgium,Summer,Cycling Track,1km time trial men,Men,1.0,2.0,0.0,3.0
Belgium,Summer,Cycling Track,2000m tandem men,Men,0.0,0.0,1.0,1.0
Belgium,Summer,Cycling Track,20km men,Men,0.0,0.0,1.0,1.0
Belgium,Summer,Cycling Track,50km men,Men,1.0,0.0,0.0,1.0
Belgium,Summer,Cycling Track,madison men,Men,0.0,1.0,0.0,1.0
Belgium,Summer,Cycling Track,omnium women,Women,0.0,0.0,1.0,1.0
Belgium,Summer,Cycling Track,points race men,Men,1.0,0.0,1.0,2.0
Belgium,Summer,Cycling Track,sprint individual men,Men,0.0,1.0,0.0,1.0
Belgium,Summer,Cycling Track,team pursuit 4000m men,Men,0.0,0.0,1.0,1.0
Belgium,Summer,Equestrian,high jump mixed,Open,0.0,0.0,1.0,1.0
Belgium,Summer,Equestrian,individual mixed,Men,0.0,0.0,1.0,1.0
Belgium,Summer,Equestrian,individual mixed,Open,1.0,0.0,1.0,2.0
Belgium,Summer,Equestrian,jumping team,Open,0.0,0.0,1.0,1.0
Belgium,Summer,Equestrian,long jump individual mixed,Open,1.0,1.0,0.0,2.0
Belgium,Summer,Equestrian,team mixed,Men,0.0,1.0,1.0,2.0
Belgium,Summer,Equestrian,team mixed,Open,0.0,0.0,1.0,1.0
Belgium,Summer,Equestrian  Vaulting,figure riding individual mixed,Men,1.0,0.0,1.0,2.0
Belgium,Summer,Equestrian  Vaulting,figure riding team mixed,Men,1.0,0.0,0.0,1.0
Belgium,Summer,Fencing,foil individual men,Men,0.0,0.0,1.0,1.0
Belgium,Summer,Fencing,foil team men,Men,0.0,1.0,1.0,2.0
Belgium,Summer,Fencing,épée individual men,Men,2.0,0.0,1.0,3.0
Belgium,Summer,Fencing,épée team men,Men,1.0,2.0,1.0,4.0
