slug_game,game_season,country_name,discipline_title,event_title,event_gender,medal_type,medal_count
amsterdam-1928,Summer,Italy,Boxing,508  5352kg bantamweight men,Men,GOLD,1
amsterdam-1928,Summer,Italy,Boxing,508kg flyweight men,Men,BRONZE,1
amsterdam-1928,Summer,Italy,Boxing,5715  6124kg lightweight men,Men,GOLD,1
amsterdam-1928,Summer,Italy,Boxing,6668  7257kg middleweight men,Men,GOLD,1
amsterdam-1928,Summer,Italy,Cycling Track,team pursuit 4000m men,Men,GOLD,1
amsterdam-1928,Summer,Italy,Fencing,foil individual men,Men,BRONZE,1
amsterdam-1928,Summer,Italy,Fencing,foil team men,Men,GOLD,1
amsterdam-1928,Summer,Italy,Fencing,sabre individual men,Men,BRONZE,1
amsterdam-1928,Summer,Italy,Fencing,sabre team men,Men,SILVER,1
amsterdam-1928,Summer,Italy,Fencing,épée team men,Men,GOLD,1
amsterdam-1928,Summer,Italy,Football,football men,Men,BRONZE,1
amsterdam-1928,Summer,Italy,Rowing,four without coxswain 4 men,Men,BRONZE,1
amsterdam-1928,Summer,Italy,Rowing,four-oared shell with coxswain men,Men,GOLD,1
amsterdam-1928,Summer,Italy,Weightlifting,60kg featherweight men,Men,SILVER,1
amsterdam-1928,Summer,Italy,Weightlifting,67.5-75kg middleweight men,Men,SILVER,1
amsterdam-1928,Summer,Italy,Wrestling,"bantamweight, greco-roman (≤58 kilograms) men",Men,BRONZE,1
amsterdam-1928,Summer,Italy,Wrestling,"featherweight, greco-roman (≤60 kilograms) men",Men,BRONZE,1
amsterdam-1928,Summer,Japan,Athletics,800m women,Women,SILVER,1
amsterdam-1928,Summer,Japan,Athletics,triple jump men,Men,GOLD,1
amsterdam-1928,Summer,Japan,Swimming,100m freestyle men,Men,BRONZE,1
amsterdam-1928,Summer,Japan,Swimming,200m breaststroke men,Men,GOLD,1
amsterdam-1928,Summer,Japan,Swimming,4x200m freestyle relay men,Men,SILVER,1
amsterdam-1928,Summer,Netherlands,Artistic Gymnastics,team competition women,Women,GOLD,1
amsterdam-1928,Summer,Netherlands,Athletics,high jump women,Women,SILVER,1
amsterdam-1928,Summer,Netherlands,Boxing,5352  5715kg featherweight men,Men,GOLD,1
amsterdam-1928,Summer,Netherlands,Boxing,7257  7938kg lightheavyweight men,Men,BRONZE,1
amsterdam-1928,Summer,Netherlands,Cycling Track,1km pursuit men,Men,SILVER,1
amsterdam-1928,Summer,Netherlands,Cycling Track,1km time trial men,Men,SILVER,1
amsterdam-1928,Summer,Netherlands,Cycling Track,2000m tandem men,Men,GOLD,1
amsterdam-1928,Summer,Netherlands,Cycling Track,team pursuit 4000m men,Men,SILVER,1
amsterdam-1928,Summer,Netherlands,Equestrian,individual mixed,Men,GOLD,1
amsterdam-1928,Summer,Netherlands,Equestrian,individual mixed,Men,SILVER,1
amsterdam-1928,Summer,Netherlands,Equestrian,team mixed,Men,BRONZE,1
amsterdam-1928,Summer,Netherlands,Equestrian,team mixed,Men,GOLD,1
amsterdam-1928,Summer,Netherlands,Hockey,hockey men,Men,SILVER,1
amsterdam-1928,Summer,Netherlands,Sailing,8m mixed,Open,SILVER,1
amsterdam-1928,Summer,Netherlands,Swimming,100m backstroke women,Women,GOLD,1
amsterdam-1928,Summer,Netherlands,Swimming,200m breaststroke women,Women,SILVER,1
amsterdam-1928,Summer,Netherlands,Swimming,400m freestyle women,Women,SILVER,1
amsterdam-1928,Summer,Netherlands,Weightlifting,67.5-75kg middleweight men,Men,BRONZE,1
amsterdam-1928,Summer,Netherlands,Weightlifting,75-82.5kg total lightheavyweight men,Men,BRONZE,1
amsterdam-1928,Summer,New Zealand,Boxing,6124  6668kg welterweight men,Men,GOLD,1
amsterdam-1928,Summer,Norway,Athletics,javelin throw men,Men,BRONZE,1
amsterdam-1928,Summer,Norway,Equestrian,team mixed,Men,SILVER,1
amsterdam-1928,Summer,Norway,Sailing,6m mixed,Open,GOLD,1
amsterdam-1928,Summer,Philippines,Swimming,200m breaststroke men,Men,BRONZE,1
amsterdam-1928,Summer,Poland,Athletics,discus throw women,Women,GOLD,1
amsterdam-1928,Summer,Poland,Equestrian,team mixed,Men,BRONZE,1
amsterdam-1928,Summer,Poland,Equestrian,team mixed,Men,SILVER,1
amsterdam-1928,Summer,Poland,Fencing,sabre team men,Men,BRONZE,1
amsterdam-1928,Summer,Poland,Rowing,four-oared shell with coxswain men,Men,BRONZE,1
amsterdam-1928,Summer,Portugal,Fencing,épée team men,Men,BRONZE,1
amsterdam-1928,Summer,South Africa,Athletics,110m hurdles men,Men,GOLD,1
amsterdam-1928,Summer,South Africa,Boxing,508  5352kg bantamweight men,Men,BRONZE,1
amsterdam-1928,Summer,South Africa,Swimming,4x100m freestyle relay women,Women,BRONZE,1
amsterdam-1928,Summer,Spain,Equestrian,team mixed,Men,GOLD,1
amsterdam-1928,Summer,Sweden,Athletics,10000m men,Men,BRONZE,1
amsterdam-1928,Summer,Sweden,Athletics,5000m men,Men,BRONZE,1
amsterdam-1928,Summer,Sweden,Athletics,800m men,Men,SILVER,1
amsterdam-1928,Summer,Sweden,Athletics,800m women,Women,BRONZE,1
amsterdam-1928,Summer,Sweden,Athletics,discus throw women,Women,BRONZE,1
amsterdam-1928,Summer,Sweden,Athletics,hammer throw men,Men,SILVER,1
amsterdam-1928,Summer,Sweden,Athletics,javelin throw men,Men,GOLD,1
amsterdam-1928,Summer,Sweden,Boxing,5715  6124kg lightweight men,Men,BRONZE,1
amsterdam-1928,Summer,Sweden,Boxing,7938kg heavyweight men,Men,SILVER,1
amsterdam-1928,Summer,Sweden,Cycling Road,individual time trial men,Men,BRONZE,1
amsterdam-1928,Summer,Sweden,Cycling Road,team time trial men,Men,BRONZE,1
amsterdam-1928,Summer,Sweden,Diving,10m platform women,Women,BRONZE,1
amsterdam-1928,Summer,Sweden,Equestrian,individual mixed,Men,BRONZE,1
amsterdam-1928,Summer,Sweden,Equestrian,team mixed,Men,BRONZE,1
amsterdam-1928,Summer,Sweden,Equestrian,team mixed,Men,SILVER,1
amsterdam-1928,Summer,Sweden,Modern Pentathlon,individual competition men,Men,GOLD,1
amsterdam-1928,Summer,Sweden,Modern Pentathlon,individual competition men,Men,SILVER,1
amsterdam-1928,Summer,Sweden,Sailing,8m mixed,Open,BRONZE,1
amsterdam-1928,Summer,Sweden,Swimming,1500m freestyle men,Men,GOLD,1
amsterdam-1928,Summer,Sweden,Swimming,400m freestyle men,Men,BRONZE,1
amsterdam-1928,Summer,Sweden,Wrestling,"featherweight, greco-roman (≤60 kilograms) men",Men,SILVER,1
amsterdam-1928,Summer,Sweden,Wrestling,"heavyweight, freestyle (>87 kilograms) men",Men,GOLD,1
amsterdam-1928,Summer,Sweden,Wrestling,"heavyweight, greco-roman (>82.5 kilograms) men",Men,GOLD,1
amsterdam-1928,Summer,Sweden,Wrestling,"light-heavyweight, freestyle (≤87 kilograms) men",Men,GOLD,1
amsterdam-1928,Summer,Switzerland,Artistic Gymnastics,horizontal bar men,Men,BRONZE,1
amsterdam-1928,Summer,Switzerland,Artistic Gymnastics,horizontal bar men,Men,GOLD,1
amsterdam-1928,Summer,Switzerland,Artistic Gymnastics,individual all-round men,Men,GOLD,1
amsterdam-1928,Summer,Switzerland,Artistic Gymnastics,individual all-round men,Men,SILVER,1
amsterdam-1928,Summer,Switzerland,Artistic Gymnastics,parallel bars men,Men,BRONZE,1
amsterdam-1928,Summer,Switzerland,Artistic Gymnastics,pommel horse men,Men,GOLD,1
amsterdam-1928,Summer,Switzerland,Artistic Gymnastics,pommel horse men,Men,SILVER,1
amsterdam-1928,Summer,Switzerland,Artistic Gymnastics,team competition men,Men,GOLD,1
amsterdam-1928,Summer,Switzerland,Artistic Gymnastics,vault men,Men,GOLD,1
amsterdam-1928,Summer,Switzerland,Equestrian,individual mixed,Men,BRONZE,1
amsterdam-1928,Summer,Switzerland,Rowing,four-oared shell with coxswain men,Men,SILVER,1
amsterdam-1928,Summer,Switzerland,Rowing,pair-oared shell with coxswain men,Men,GOLD,1
amsterdam-1928,Summer,Switzerland,Wrestling,"featherweight, freestyle (≤61 kilograms) men",Men,BRONZE,1
amsterdam-1928,Summer,Switzerland,Wrestling,"light-heavyweight, freestyle (≤87 kilograms) men",Men,SILVER,1
amsterdam-1928,Summer,Switzerland,Wrestling,"middleweight, freestyle (≤79 kilograms) men",Men,GOLD,1
amsterdam-1928,Summer,United States,Athletics,100m women,Women,GOLD,1
amsterdam-1928,Summer,United States,Athletics,110m hurdles men,Men,BRONZE,1
amsterdam-1928,Summer,United States,Athletics,110m hurdles men,Men,SILVER,1
amsterdam-1928,Summer,United States,Athletics,400m hurdles men,Men,BRONZE,1
amsterdam-1928,Summer,United States,Athletics,400m hurdles men,Men,SILVER,1
amsterdam-1928,Summer,United States,Athletics,400m men,Men,GOLD,1
amsterdam-1928,Summer,United States,Athletics,4x100m relay men,Men,GOLD,1
amsterdam-1928,Summer,United States,Athletics,4x100m relay women,Women,SILVER,1
amsterdam-1928,Summer,United States,Athletics,4x400m relay men,Men,GOLD,1
amsterdam-1928,Summer,United States,Athletics,decathlon men,Men,BRONZE,1
amsterdam-1928,Summer,United States,Athletics,discus throw men,Men,BRONZE,1
amsterdam-1928,Summer,United States,Athletics,discus throw men,Men,GOLD,1
amsterdam-1928,Summer,United States,Athletics,discus throw women,Women,SILVER,1
amsterdam-1928,Summer,United States,Athletics,hammer throw men,Men,BRONZE,1
amsterdam-1928,Summer,United States,Athletics,high jump men,Men,GOLD,1
amsterdam-1928,Summer,United States,Athletics,high jump men,Men,SILVER,1
amsterdam-1928,Summer,United States,Athletics,high jump women,Women,BRONZE,1
amsterdam-1928,Summer,United States,Athletics,long jump men,Men,BRONZE,1
amsterdam-1928,Summer,United States,Athletics,long jump men,Men,GOLD,1
amsterdam-1928,Summer,United States,Athletics,pole vault men,Men,BRONZE,1
amsterdam-1928,Summer,United States,Athletics,pole vault men,Men,GOLD,1
amsterdam-1928,Summer,United States,Athletics,pole vault men,Men,SILVER,1
amsterdam-1928,Summer,United States,Athletics,shot put men,Men,GOLD,1
amsterdam-1928,Summer,United States,Athletics,shot put men,Men,SILVER,1
amsterdam-1928,Summer,United States,Athletics,triple jump men,Men,SILVER,1
amsterdam-1928,Summer,United States,Boxing,508  5352kg bantamweight men,Men,SILVER,1
amsterdam-1928,Summer,United States,Boxing,5352  5715kg featherweight men,Men,BRONZE,1
amsterdam-1928,Summer,United States,Boxing,5715  6124kg lightweight men,Men,SILVER,1
amsterdam-1928,Summer,United States,Diving,10m platform men,Men,BRONZE,1
amsterdam-1928,Summer,United States,Diving,10m platform men,Men,GOLD,1
amsterdam-1928,Summer,United States,Diving,10m platform women,Women,GOLD,1
amsterdam-1928,Summer,United States,Diving,10m platform women,Women,SILVER,1
amsterdam-1928,Summer,United States,Diving,3m springboard men,Men,GOLD,1
amsterdam-1928,Summer,United States,Diving,3m springboard men,Men,SILVER,1
amsterdam-1928,Summer,United States,Diving,3m springboard women,Women,BRONZE,1
amsterdam-1928,Summer,United States,Diving,3m springboard women,Women,GOLD,1
amsterdam-1928,Summer,United States,Diving,3m springboard women,Women,SILVER,1
amsterdam-1928,Summer,United States,Fencing,épée individual men,Men,BRONZE,1
amsterdam-1928,Summer,United States,Rowing,double sculls 2x men,Men,GOLD,1
amsterdam-1928,Summer,United States,Rowing,eight with coxswain 8 men,Men,GOLD,1
amsterdam-1928,Summer,United States,Rowing,four without coxswain 4 men,Men,SILVER,1
amsterdam-1928,Summer,United States,Rowing,pair without coxswain 2 men,Men,BRONZE,1
amsterdam-1928,Summer,United States,Rowing,single sculls 1x men,Men,SILVER,1
amsterdam-1928,Summer,United States,Swimming,100m backstroke men,Men,BRONZE,1
amsterdam-1928,Summer,United States,Swimming,100m backstroke men,Men,GOLD,1
amsterdam-1928,Summer,United States,Swimming,100m backstroke men,Men,SILVER,1
amsterdam-1928,Summer,United States,Swimming,100m freestyle men,Men,GOLD,1
amsterdam-1928,Summer,United States,Swimming,100m freestyle women,Women,GOLD,1
amsterdam-1928,Summer,United States,Swimming,100m freestyle women,Women,SILVER,1
amsterdam-1928,Summer,United States,Swimming,1500m freestyle men,Men,BRONZE,1
amsterdam-1928,Summer,United States,Swimming,400m freestyle women,Women,BRONZE,1
amsterdam-1928,Summer,United States,Swimming,400m freestyle women,Women,GOLD,1
amsterdam-1928,Summer,United States,Swimming,4x100m freestyle relay women,Women,GOLD,1
amsterdam-1928,Summer,United States,Swimming,4x200m freestyle relay men,Men,GOLD,1
amsterdam-1928,Summer,United States,Wrestling,"featherweight, freestyle (≤61 kilograms) men",Men,GOLD,1
amsterdam-1928,Summer,United States,Wrestling,"welterweight, freestyle (≤72 kilograms) men",Men,SILVER,1
amsterdam-1928,Summer,Uruguay,Football,football men,Men,GOLD,1
amsterdam-1928,Summer,Yugoslavia,Artistic Gymnastics,individual all-round men,Men,BRONZE,1
amsterdam-1928,Summer,Yugoslavia,Artistic Gymnastics,parallel bars men,Men,SILVER,1
amsterdam-1928,Summer,Yugoslavia,Artistic Gymnastics,rings men,Men,GOLD,1
amsterdam-1928,Summer,Yugoslavia,Artistic Gymnastics,team competition men,Men,BRONZE,1
amsterdam-1928,Summer,Yugoslavia,Artistic Gymnastics,vault men,Men,BRONZE,1
antwerp-1920,Summer,Australia,Athletics,3000m walk men,Men,SILVER,1
antwerp-1920,Summer,Australia,Swimming,1500m freestyle men,Men,BRONZE,1
antwerp-1920,Summer,Australia,Swimming,4x200m freestyle relay men,Men,SILVER,1
antwerp-1920,Summer,Belgium,Archery,fixed bird target large birds men,Men,BRONZE,1
antwerp-1920,Summer,Belgium,Archery,fixed bird target large birds men,Men,GOLD,1
antwerp-1920,Summer,Belgium,Archery,fixed bird target large birds men,Men,SILVER,1
antwerp-1920,Summer,Belgium,Archery,fixed bird target large birds teams men,Men,GOLD,1
antwerp-1920,Summer,Belgium,Archery,fixed bird target small bird teams men,Men,GOLD,1
antwerp-1920,Summer,Belgium,Archery,fixed bird target small birds men,Men,BRONZE,1
antwerp-1920,Summer,Belgium,Archery,fixed bird target small birds men,Men,GOLD,1
antwerp-1920,Summer,Belgium,Archery,fixed bird target small birds men,Men,SILVER,1
antwerp-1920,Summer,Belgium,Archery,moving bird target 28m men,Men,GOLD,1
antwerp-1920,Summer,Belgium,Archery,moving bird target 28m teams men,Men,SILVER,1
antwerp-1920,Summer,Belgium,Archery,moving bird target 33m men,Men,GOLD,1
antwerp-1920,Summer,Belgium,Archery,moving bird target 33m teams men,Men,GOLD,1
antwerp-1920,Summer,Belgium,Archery,moving bird target 50m men,Men,SILVER,1
antwerp-1920,Summer,Belgium,Archery,moving bird target 50m teams men,Men,GOLD,1
antwerp-1920,Summer,Belgium,Artistic Gymnastics,team competition men,Men,SILVER,1
antwerp-1920,Summer,Belgium,Artistic Gymnastics,team swedish system men,Men,BRONZE,1
antwerp-1920,Summer,Belgium,Cycling Road,team time trial men,Men,BRONZE,1
antwerp-1920,Summer,Belgium,Cycling Track,50km men,Men,GOLD,1
antwerp-1920,Summer,Belgium,Equestrian,team mixed,Men,BRONZE,1
antwerp-1920,Summer,Belgium,Equestrian,team mixed,Men,SILVER,1
antwerp-1920,Summer,Belgium,Equestrian  Vaulting,figure riding individual mixed,Men,BRONZE,1
antwerp-1920,Summer,Belgium,Equestrian  Vaulting,figure riding individual mixed,Men,GOLD,1
antwerp-1920,Summer,Belgium,Equestrian  Vaulting,figure riding team mixed,Men,GOLD,1
antwerp-1920,Summer,Belgium,Fencing,épée team men,Men,SILVER,1
antwerp-1920,Summer,Belgium,Football,football men,Men,GOLD,1
antwerp-1920,Summer,Belgium,Hockey,hockey men,Men,BRONZE,1
antwerp-1920,Summer,Belgium,Sailing,6m rating 1907 mixed,Open,GOLD,1
antwerp-1920,Summer,Belgium,Sailing,6m rating 1919 men,Open,SILVER,1
antwerp-1920,Summer,Belgium,Sailing,8m rating 1919 men,Open,BRONZE,1
antwerp-1920,Summer,Belgium,Shooting,clay pigeons team men,Men,SILVER,1
antwerp-1920,Summer,Belgium,Swimming,100m backstroke men,Men,BRONZE,1
antwerp-1920,Summer,Belgium,Tug of War,tug of war men,Men,BRONZE,1
antwerp-1920,Summer,Belgium,Water Polo,water polo men,Men,SILVER,1
antwerp-1920,Summer,Belgium,Weightlifting,60  675kg onetwo hand 3 events lightweight men,Men,BRONZE,1
antwerp-1920,Summer,Belgium,Weightlifting,60  675kg onetwo hand 3 events lightweight men,Men,SILVER,1
antwerp-1920,Summer,Belgium,Weightlifting,60kg onetwo hand 3 events featherweight men,Men,GOLD,1
antwerp-1920,Summer,Brazil,Shooting,25m rapid fire pistol 60 shots men,Men,GOLD,1
antwerp-1920,Summer,Brazil,Shooting,50m army pistol team men,Men,BRONZE,1
antwerp-1920,Summer,Brazil,Shooting,50m pistol 60 shots men,Men,SILVER,1
antwerp-1920,Summer,Canada,Athletics,110m hurdles men,Men,GOLD,1
antwerp-1920,Summer,Canada,Boxing,508  5352kg bantamweight men,Men,SILVER,1
antwerp-1920,Summer,Canada,Boxing,5715  6124kg lightweight men,Men,BRONZE,1
antwerp-1920,Summer,Canada,Boxing,6124  6668kg welterweight men,Men,GOLD,1
antwerp-1920,Summer,Canada,Boxing,6668  7257kg middleweight men,Men,BRONZE,1
antwerp-1920,Summer,Canada,Boxing,6668  7257kg middleweight men,Men,SILVER,1
antwerp-1920,Summer,Canada,Ice Hockey,ice hockey men,Men,GOLD,1
antwerp-1920,Summer,Canada,Swimming,1500m freestyle men,Men,SILVER,1
antwerp-1920,Summer,Canada,Swimming,400m freestyle men,Men,BRONZE,1
antwerp-1920,Summer,Czech Republic,Ice Hockey,ice hockey men,Men,BRONZE,1
antwerp-1920,Summer,Czech Republic,Tennis,mixed doubles mixed,Mixed,BRONZE,1
antwerp-1920,Summer,Denmark,Artistic Gymnastics,team free system men,Men,GOLD,1
antwerp-1920,Summer,Denmark,Artistic Gymnastics,team swedish system men,Men,SILVER,1
antwerp-1920,Summer,Denmark,Athletics,pole vault men,Men,SILVER,1
antwerp-1920,Summer,Denmark,Boxing,508kg flyweight men,Men,SILVER,1
antwerp-1920,Summer,Denmark,Boxing,5715  6124kg lightweight men,Men,SILVER,1
antwerp-1920,Summer,Denmark,Boxing,7938kg heavyweight men,Men,SILVER,1
antwerp-1920,Summer,Denmark,Diving,10m platform women,Women,GOLD,1
antwerp-1920,Summer,Denmark,Hockey,hockey men,Men,SILVER,1
antwerp-1920,Summer,Denmark,Shooting,300m free rifle 3 positions 3 men,Men,SILVER,1
antwerp-1920,Summer,Denmark,Shooting,300m free rifle standing team men,Men,GOLD,1
antwerp-1920,Summer,Denmark,Shooting,army rifle 300m standing men,Men,SILVER,1
antwerp-1920,Summer,Denmark,Wrestling,"heavyweight, greco-roman (>82.5 kilograms) men",Men,SILVER,1
antwerp-1920,Summer,Denmark,Wrestling,"light-heavyweight, greco-roman (≤82.5 kilograms) men",Men,BRONZE,1
antwerp-1920,Summer,Estonia,Athletics,marathon men,Men,SILVER,1
antwerp-1920,Summer,Estonia,Weightlifting,60  675kg onetwo hand 3 events lightweight men,Men,GOLD,1
antwerp-1920,Summer,Estonia,Weightlifting,60kg onetwo hand 3 events featherweight men,Men,SILVER,1
antwerp-1920,Summer,Finland,Athletics,10000m men,Men,GOLD,1
antwerp-1920,Summer,Finland,Athletics,5000m men,Men,SILVER,1
antwerp-1920,Summer,Finland,Athletics,cross country individual men,Men,BRONZE,1
antwerp-1920,Summer,Finland,Athletics,cross country individual men,Men,GOLD,1
antwerp-1920,Summer,Finland,Athletics,cross country team men,Men,GOLD,1
antwerp-1920,Summer,Finland,Athletics,discus throw men,Men,GOLD,1
antwerp-1920,Summer,Finland,Athletics,discus throw men,Men,SILVER,1
antwerp-1920,Summer,Finland,Athletics,javelin throw men,Men,BRONZE,1
antwerp-1920,Summer,Finland,Athletics,javelin throw men,Men,GOLD,1
antwerp-1920,Summer,Finland,Athletics,javelin throw men,Men,SILVER,1
antwerp-1920,Summer,Finland,Athletics,marathon men,Men,GOLD,1
antwerp-1920,Summer,Finland,Athletics,pentathlon men,Men,BRONZE,1
antwerp-1920,Summer,Finland,Athletics,pentathlon men,Men,GOLD,1
antwerp-1920,Summer,Finland,Athletics,shot put men,Men,GOLD,1
antwerp-1920,Summer,Finland,Athletics,shot put men,Men,SILVER,1
antwerp-1920,Summer,Finland,Athletics,triple jump men,Men,GOLD,1
antwerp-1920,Summer,Finland,Figure skating,pairs mixed,Mixed,GOLD,1
antwerp-1920,Summer,Finland,Shooting,100m running deer double shots team men,Men,BRONZE,1
antwerp-1920,Summer,Finland,Shooting,100m running deer single shots team men,Men,SILVER,1
antwerp-1920,Summer,Finland,Shooting,300m free rifle prone team men,Men,BRONZE,1
antwerp-1920,Summer,Finland,Swimming,200m breaststroke men,Men,BRONZE,1
antwerp-1920,Summer,Finland,Swimming,400m breaststroke men,Men,BRONZE,1
antwerp-1920,Summer,Finland,Wrestling,"featherweight, greco-roman (≤60 kilograms) men",Men,GOLD,1
